Username,Message,Character Count,Retweet Count,Like Count,Total Actions,Type
CompanyJ_6687, ,1,571,6069,6640,photo
CompanyJ_6688,Tacko Fall signs Exhibit 10 contract with Celtics per DraftExpress ,67,1978,10177,12155,photo
CompanyJ_6689,Kawhi s a fun guy at baseball games too ,40,1034,16473,17507,photo
CompanyJ_6690,Zion vs RJ NBA Summer League July 5 2019 Las Vegas NV ,54,1322,10039,11361,photo
CompanyJ_6691,Zion doesn t need much to keep him grounded via NBATV ,54,377,3752,4129,video
CompanyJ_6692,Ja Morant knows the perfect fit for any occasion From tissot x B R ,67,103,1047,1150,video
CompanyJ_6693,Zion s favorite Avengers character is Thanos Makes sense via NBATV ,67,1960,16030,17990,video
CompanyJ_6694,He called him out then dropped a bucket on his head via leyt_splash IG ,71,7059,47619,54678,video
CompanyJ_6695,New Jersey Devils select USHL center Jack Hughes No 1 overall in the 2019 NHL draft ,84,153,1250,1403,photo
CompanyJ_6696,Rangers fans Knicks fans Loving RJ Barrett via NYRangers ,57,340,2974,3314,video
CompanyJ_6697,From Bron amp D Wade Bronny amp Zaire via DwyaneWade h t brhoops ,65,751,5153,5904,video
CompanyJ_6698,When you can t dunk get yourself a ramp via edenstrickshots IG ,63,448,3750,4198,video
CompanyJ_6699,Franchise changers ,19,2824,30842,33666,photo
CompanyJ_6700,Eight years later ,18,674,8472,9146,photo
CompanyJ_6701,He wasn t ready for the nutmeg via ferjani_safi Instagram ,58,1886,12583,14469,video
CompanyJ_6702,Both 31 Hakeem Olajuwon and Patrick Ewing went at it in the 94 Finals The Dream led all scorers in every single game Pat set the Finals record for most blocks 30 Rockets secured their first chip in Game 7 on June 22 ,216,438,3084,3522,photo
CompanyJ_6703,Baker and Saquon bet a chain on the ROY race and well ,54,407,5178,5585,photo
CompanyJ_6704,The Big Easy gonna be a show this season ,41,849,10387,11236,photo
CompanyJ_6705,Two years since Liverpool signed MoSalah 71 goals in 104 games Champions League winner 2x Premier League Golden Boot via brfootball ,132,620,5668,6288,video
CompanyJ_6706,What a moment last night between Pujols and Molina in St Louis Brothers forever ,80,547,6641,7188,photo
CompanyJ_6707,Chris Paul reminisces about the court that started it all Make sure to celebrate Go Hoop Day on 6 23 From BR x StateFarm ,121,180,1214,1394,video
CompanyJ_6708, I m drawing pictures of goats Jimmy in his art bag today via JimmyButler NSFW ,79,1599,13662,15261,video
CompanyJ_6709,R J Hampton chose to go pro in New Zealand instead of attending Kansas and it could change the entire game I think I m building a new pathway ,142,157,1645,1802,photo
CompanyJ_6710,Donovan Mitchell giving his friend and Warriors draft pick Eric Paschall the motivation to make it in the NBA via CAA_Basketball ,129,958,8009,8967,video
CompanyJ_6711,Defenseman P K Subban traded from Predators to Devils per PierreVLeBrun ,72,444,2063,2507,photo
CompanyJ_6712,Raptors superfan Nav wants the people of the city to treat Kawhi the Toronto way via globalnewsto ,98,1155,8687,9842,video
CompanyJ_6713,Russ ready for date night via DangeRussWilson ,46,158,1958,2116,video
CompanyJ_6714,PUJOLS TAKES THIS ONE FOR A RIDE AT BUSCH St Louis fans still want a curtain call eight years later via FSMidwest ,114,1248,7809,9057,video
CompanyJ_6715,He pulled a bat out of his pants and then hit a homer via kaipo panui IG ,73,21600,98313,119913,video
CompanyJ_6716, USMNT dominates again Aaron Long and Gyasi Zardes score 2 goals each in their 6 0 rout over Trinidad ,102,326,2672,2998,photo
CompanyJ_6717,Shaq says he wouldn t develop a three if he played in the league today I m not gonna do what everybody else does Everyone else is gonna have to try to stop me You don t want that funk down low via SpeedyMorman ,210,5001,33437,38438,photo
CompanyJ_6718,This was pure filth from cpulisic_10 via FOXSoccer ,51,1522,9938,11460,video
CompanyJ_6719,Chris Paul crossing kids up to get ready for GoHoopDay Get out and play today statefarm ,88,220,2259,2479,video
CompanyJ_6720,AD wore a shirt that said That s all folks to his last game with the Pelicans Alvin Gentry on the Lakers trade That s a haul folks via AndrewDoak_WWL ,150,1729,13150,14879,video
CompanyJ_6721,Josh Smith and Royce White got into it last night at the thebig3 ,65,985,6207,7192,video
CompanyJ_6722,The 2011 draft changed the league eight years ago today Cavs drafted Kyrie No 1 Kawhi George Hill trade Kemba went No 9 off NCAA run Klay picked one spot after Jimmer Jimmy Butler taken 30th IT picked last 60th ,211,3596,21885,25481,photo
CompanyJ_6723,He scored a free kick from the opposite half via guardian_sport ,64,7957,37225,45182,video
CompanyJ_6724,Nick Nurse is untouchable right now Full blown rock star via arkellsmusic ,74,496,3808,4304,video
CompanyJ_6725,LaDainian Tomlinson turns 40 today One of the greatest ever HOF 2006 MVP 2x rushing leader 3x First Team All Pro Season TD record 31 Season rushing TD record 28 Season points record No 2 all time rushing TD No 6 all time rushing yards ,235,5403,26192,31595,photo
CompanyJ_6726,Bron putting up shots on the set of Space Jam 2 via James Goldstein IG ,71,5060,35840,40900,video
CompanyJ_6727,RJ s intro at the Garden will give you chills via nyknicks ,59,20152,105381,125533,video
CompanyJ_6728,Kawhi Leonard is declining his 21 3M player option with Raptors and is seriously considering re signing per ChrisBHaynes ,121,4625,25536,30161,photo
CompanyJ_6729,Back to back to back walk off HRs for the Dodgers First time ever done by three rookies via MLBPipeline ,104,1275,5544,6819,video
CompanyJ_6730,Marta s speech to the next generation of Brazilian girls is incredible via FOXSoccer ,85,1241,5060,6301,video
CompanyJ_6731,Grown man move via Raul__Alvarez__ ,35,1136,9055,10191,video
CompanyJ_6732,Udonis won t close the door on a 17th season It makes sense why most think I should retire at 39 Cause most would Cause most are average minded I ll sleepwalk into a double double ,180,2409,15579,17988,photo
CompanyJ_6733,One of a kind Happy 32nd birthday to Leo Messi via brfootball ,62,1681,10432,12113,photo
CompanyJ_6734,27 years ago today the Magic drafted Shaq No 1 out of LSU League was never the same via NBAonTNT ,97,9425,50731,60156,video
CompanyJ_6735,Kemba s got a career changing decision in front of him this summer ,67,3135,15908,19043,video
CompanyJ_6736,7 x 2 3 via Cristiano ,22,1237,10725,11962,photo
CompanyJ_6737,Dominant USWNT via brfootball ,30,175,1336,1511,photo
CompanyJ_6738,Harden s season was historic but the argument for Giannis as MVP is too strong NBAAwards ,89,723,3534,4257,video
CompanyJ_6739,Durant and Kyrie have reportedly met twice recently to discuss their desire to continue their careers on the same team League exec also says KD is really pissed off at the Warriors following his Achilles injury per RicBucher ,225,4816,21828,26644,photo
CompanyJ_6740,New favorite in the race for KD BROOOOOKLYN via br_betting ,59,1192,5508,6700,photo
CompanyJ_6741,WWWW The USWNT are through to the World Cup quarterfinals ,58,630,4183,4813,photo
CompanyJ_6742,Next Reigning champions vs the hosts via brfootball ,52,705,4490,5195,photo
CompanyJ_6743,These fifth graders got to watch USWNT vs Spain at school and went wild for the win ,84,202,2127,2329,video
CompanyJ_6744,FSU football was Clemson before Clemson under Jimbo Fisher until it all fell off the cliff Now Willie Taggart is trying to clean up his mess ,141,176,863,1039,photo
CompanyJ_6745,Ref was determined to get the ball down via ellie powell IG ,60,6504,47075,53579,video
CompanyJ_6746,Blazers are trading Evan Turner to the Hawks for Kent Bazemore per wojespn ,75,1193,7260,8453,photo
CompanyJ_6747, AaronDonald97 passing it on Nobody better to learn technique from via EdOBrien247 ,83,1265,9080,10345,video
CompanyJ_6748,Through all the struggles and comparisons Trae Young heard it all and overcame NBAAwards ,89,1078,5368,6446,video
CompanyJ_6749,Chris Paul was cooking everybody and letting them hear about it GoHoopDay x B R merch available in limited quantities Shop ,123,361,2449,2810,video
CompanyJ_6750,Luka s crazy fadeaway to tie it D Wade s absurd buzzer beater Doc calling timeout to honor Dirk D Rose s 50 point game The Russ 20 20 20 for Nipsey Who will win the HoHighlights Moment of the Year at tonight s NBAAwards ,220,1791,11402,13193,video
CompanyJ_6751,LEGO Kawhi is still clutch in Game 7 via goldyeller ,52,1577,8756,10333,video
CompanyJ_6752, WHO WANTS TO GO TO SUMMER LEAGUE Enter to win ,47,18,190,208,link
CompanyJ_6753,Giannis looking like an MVP heading into the NBAAwards via NBAonTNT ,68,993,9253,10246,video
CompanyJ_6754, Bout that time NBAAwards ,26,172,1594,1766,photo
CompanyJ_6755,Shaq wyd NBAAwards ,19,9446,43410,52856,video
CompanyJ_6756,Luka continues to rack up the hardware NBAAwards ,49,3812,18276,22088,photo
CompanyJ_6757,Spicy P stepped his game up in 2019 to get Most Improved ,57,1572,8665,10237,photo
CompanyJ_6758,Pascal Siakam pays tribute to his late father He had this crazy dream People back home never believed in him and he always believed NBAAwards ,142,2707,16316,19023,video
CompanyJ_6759,Lou Will ties up J Crossover for most 6th Man of the Year awards of all time ,77,2167,12079,14246,photo
CompanyJ_6760,They didn t have to do Shaq like that NBAAwards ,48,6957,33526,40483,video
CompanyJ_6761,D Rose s 50 point game wins the HoHighlights Moment of the Year Award ,70,5259,24792,30051,photo
CompanyJ_6762, Make your mess your message Robin Roberts wins the Sager Strong award ,71,1337,6516,7853,video
CompanyJ_6763,Back to back Rudy Gobert wins his second DPOY ,46,2332,15627,17959,photo
CompanyJ_6764,Hasan Minhaj just dunked on James Harden ,41,5227,31008,36235,video
CompanyJ_6765,Kawhi and the Clippers have a meeting tentatively scheduled for July 2nd per TheFrankIsola ,91,736,4013,4749,photo
CompanyJ_6766,Your 2019 NBA MVP Giannis Antetokounmpo ,40,16145,65370,81515,photo
CompanyJ_6767,From undiscovered gem to NBA MVP What a journey its been for Giannis ,69,8557,42441,50998,video
CompanyJ_6768, M V P BurnaBoy 34 AfricanGiant ,32,4250,11470,15720,video
CompanyJ_6769,Giannis gives his MVP speech Powerful ,38,27978,121888,149866,video
CompanyJ_6770,Challenge completed ,20,10109,61411,71520,photo
CompanyJ_6771,Incredible moment Incredible player MVP ,40,2009,15781,17790,photo
CompanyJ_6772,NBA Champion Toronto MVP Nigeria Greece MIP Cameroon ROY Slovenia DPOY France A global game ,92,19724,84100,103824,photo
CompanyJ_6773, Every day that I step on the floor I always think about my dad Giannis didn t lack any motivation to win this year s MVP ,122,6246,39564,45810,video
CompanyJ_6774, WONDER WOMEN We teamed up with eight game changing artists and designers to create their dream soccer jerseys Cop now ,119,772,3706,4478,photo
CompanyJ_6775,On to the next Mamba Mentality Challenge ,41,1046,9851,10897,photo
CompanyJ_6776,10 years ago today the 2009 class shook up the landscape of the league Blake 1st Beard 3rd Steph 7th DeMar 9th ,111,1989,12955,14944,video
CompanyJ_6777,Kyrie said he was coming back Then he said to ask him July 1 It s almost that time ,83,3029,16957,19986,video
CompanyJ_6778,This is what it s all about Gritty surprises this 7 year old who just got a custom prosthetic leg of the mascot ,112,1147,10038,11185,video
CompanyJ_6779,Magic wouldn t mind seeing D Lo return to the Lakers ,53,1308,12515,13823,photo
CompanyJ_6780,Mahomes no look Saquon s Superman Hop s cyclone The next generation has arrived brgridiron ,91,339,1976,2315,video
CompanyJ_6781,Mike Trout once flew to an Eagles game and the pilots left the cockpit just to talk to him midflight Why the superstar turned down a potential homecoming ,154,124,1091,1215,photo
CompanyJ_6782,Celtics are emerging as a stealth suitor to land Kemba Walker per TheSteinLine ,79,1447,9053,10500,photo
CompanyJ_6783,Masai shares the heartfelt moment with DeRozan in return to Toronto this season Via TSN_Sports ,95,545,5391,5936,video
CompanyJ_6784, My first jersey from a professional athlete Drew Brees welcomed Zion to the Big Easy with a special surprise brgridiron via PelicansNBA ,137,2728,16606,19334,video
CompanyJ_6785,Red Sox are slugging their way into the Wild Card race Supercuts ,65,50,293,343,video
CompanyJ_6786,Jordan Clarkson has changed agents and signed with Rich Paul and Klutch Sports per joevardon ,93,2202,16401,18603,photo
CompanyJ_6787,Mavs plan to offer Porzingis a full 5 year 158M max contract will meet on June 30th when free agency starts per ShamsCharania ,126,1935,13769,15704,photo
CompanyJ_6788,Boston and Dallas are at the front of the line for Kemba free agency sweepstakes per TheSteinLine ,98,1134,7595,8729,photo
CompanyJ_6789,There s nobody in the league like Aaron Donald He s working to keep it that way brgridiron ,91,628,4069,4697,video
CompanyJ_6790,Jimmy scored on Neymar via jimmybutler IG ,42,1355,16881,18236,video
CompanyJ_6791,Made sure to drop him before getting the bucket via khai_one2 ,62,556,4540,5096,video
CompanyJ_6792,Rockets priority for free agency is to land Jimmy Butler through a sign and trade deal with the Sixers wojespn ,111,1344,8684,10028,photo
CompanyJ_6793,Klay Thompson would be open to having a meeting with the Clippers if Warriors don t have max offer when free agency starts per wojespn ,135,3611,24693,28304,photo
CompanyJ_6794,He pressed the Y button via zacherydrake5 ,42,479,5122,5601,video
CompanyJ_6795,Jorge Soler hit the ball out of the park but it went foul via Royals ,69,505,5443,5948,video
CompanyJ_6796,Jimmy Butler wants to win and he s looking for a max after a roller coaster season This summer ,95,1346,9154,10500,video
CompanyJ_6797,One of the greatest of all time One of the most lethal scorers One of the most transcendent bigs One of the most influential guards And many important role players 16 years ago today One of the most iconic drafts in league history ,231,7668,38343,46011,photo
CompanyJ_6798,Too quick with the synchronization via PongfinityHQ ,52,280,2289,2569,video
CompanyJ_6799,KD has declined his player option and will become an unrestricted free agent this summer per wojespn ,101,8104,37144,45248,photo
CompanyJ_6800,Marcus Smart has no chill on the kids Via JoeGiza ,50,3801,21969,25770,video
CompanyJ_6801, chancetherapper came into the Chicago Sky locker room at halftime and drew up a play via wnbachicagosky ,105,1386,8115,9501,video
CompanyJ_6802,Ochocinco ordering McDonalds breakfast is jokes via ochocinco ,62,1221,8799,10020,video
CompanyJ_6803,Rings speak louder than chemistry rumors ,41,1576,13826,15402,photo
CompanyJ_6804, ,1,5006,33157,38163,photo
CompanyJ_6805,Cauliflower ear is even more gross than you think but it s also a badge of honor That s somebody I might not want to f k with He knows how to fight ,148,121,622,743,photo
CompanyJ_6806,The 1996 draft happened today WILD year for guards 76ers draft Allen Iverson with No 1 pick Bucks trade down get Ray Allen Wolves pair KG with No 4 pick Starbury Kobe gets drafted 13th by Hornets traded to LA Nash sneaks past lottery teams goes 15th to Suns ,258,1161,5837,6998,photo
CompanyJ_6807,Lakers have serious interest in acquiring D Angelo Russell this summer per ShamsCharania ,89,4507,29109,33616,photo
CompanyJ_6808,Edelman recruiting KD to Boston brgridiron ,43,570,3938,4508,photo
CompanyJ_6809,She was determined to do Aly Raisman s full Olympic routine so her dad helped make it happen via Olympics ,106,1918,11556,13474,video
CompanyJ_6810,WAYNE ROONEY OH MY GOODNESS via MLS ,36,12682,46022,58704,video
CompanyJ_6811,IT is confident he can return to his old self I m going to get back to a level that I was playing at I m excited to show what I can do again per wojespn ,153,1884,18530,20414,photo
